Names,Website,Description,Phone Number,Address,Average Rating,Store Shopping,In Store Pickup,Delivery,Type,Opens At,Reviews,Category
Parque de la Conservación,parquedelaconservacion.com,"Classic zoo showcasing mammals, birds  reptiles in their habitats, plus concessions.",+57 300 4137847,"Cra. 52 #20-63, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",4.5,No,No,No,Zoo,Open ⋅ Closes 5 PM,No reviews available,zero_waste_stores
Parque de los Pies Descalzos,facebook.com,"Park featuring a sand area, fountains  a green space with a garden, plus a hands-on science museum.   Dogs allowed",+57 43808080,"Cra. 58 #42-125, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Park,,No reviews available,zero_waste_stores
Presidenta Park,,"Public park with walking trails  wooden bridges, plus farmers markets  childrens play areas.   Dogs allowed",,"Cra. 39, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Park,,No reviews available,zero_waste_stores
Lago Los Patos Ecological Park,,Dogs allowed,,"Medellín, Villa Hermosa, Medellin, Antioquia, Colombia",4.2,No,No,No,Park,,No reviews available,zero_waste_stores
Coffee Shop Pergamino Cafe,pergamino.co,Dine-in   Takeout   No-contact delivery,+57 318 8211303,"Cra. 37 #8A-37, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,zero_waste_stores
Café Noir Bar & Lounge,cafenoircolombia.com,Dine-in   Takeout   Delivery,+57 322 6508588,"Cl. 8 #37a41, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,Yes,Cafe,Open ⋅ Closes 11 PM,No reviews available,zero_waste_stores
Naturalia Café,qrco.de,"Laid-back hub with a garden terrace offering pizzas, sandwiches  pastries, plus live music nights.   Dine-in   Takeout   No-contact delivery",+57 301 6252244,"Cq. 3 #70-39, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,,No reviews available,zero_waste_stores
"Rituales café | Tienda de café especial, café en Medellín, ""Somos el café del barrio La Sierra"", café y brunch",ritualescafe.co,Dine-in   Takeout   Delivery,+57 304 1143372,"Cq. 74A #39b-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Coffee shop,Open ⋅ Closes 8 PM,No reviews available,zero_waste_stores
Cafe Fundación.,facebook.com,Dine-in   Takeout,+57 305 3140682,"Tv. 41 #72-24, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,No,No,No,Cafe,,No reviews available,zero_waste_stores
Hija Mía Coffee MANILA,hijamiacoffee.com,Dine-in   Takeout   No-contact delivery,+57 43663788,"Cl 11A #43b -9, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,zero_waste_stores
"PERGAMINO Café Calle 10B, Medellín",pergamino.co,Dine-in   Takeout   Delivery,+57 318 8211303,"Cl. 10b #36-38, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,Yes,Coffee store,,No reviews available,zero_waste_stores
Naturalia Café,qrco.de,"Laid-back hub with a garden terrace offering pizzas, sandwiches  pastries, plus live music nights.   Dine-in   Takeout   No-contact delivery",+57 301 6252244,"Cq. 3 #70-39, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,,No reviews available,zero_waste_stores
AMA - Vegan Restaurant,ola.click,Dine-in   Takeout,+57 304 2622923,"Cl. 12 #43b - 31, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Vegan restaurant,,No reviews available,zero_waste_stores
INA Restaura,,Dine-in   Takeout   No-contact delivery,+57 310 5981589,"Cq. 4 # 71-92, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Health food restaurant,,No reviews available,zero_waste_stores
"Rituales café | Tienda de café especial, café en Medellín, ""Somos el café del barrio La Sierra"", café y brunch",ritualescafe.co,Dine-in   Takeout   Delivery,+57 304 1143372,"Cq. 74A #39b-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Coffee shop,Open ⋅ Closes 8 PM,No reviews available,zero_waste_stores
Selva Café & Arte,instagram.com,Dine-in   Takeout,,"Cl. 47 #70-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Art cafe,,No reviews available,zero_waste_stores
Café Zorba,cafezorba.com.co,"Straightforward open-air eatery with a patio showcasing pizza, plus craft beer  cocktails.   Dine-in   Takeout   No-contact delivery",+57 4604 4529,"Parque Lineal de la Presidenta, Cl. 8 #42-33, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Restaurant,,No reviews available,zero_waste_stores
General Cafe Bar,sinmente.co,Dine-in   Takeout,+57 314 5031294,"Cl. 13 #43D-84 Local 101, 102, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,zero_waste_stores
Coffee Shop Pergamino Cafe,pergamino.co,Dine-in   Takeout   No-contact delivery,+57 318 8211303,"Cra. 37 #8A-37, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,zero_waste_stores
Café Noir Bar & Lounge,cafenoircolombia.com,Dine-in   Takeout   Delivery,+57 322 6508588,"Cl. 8 #37a41, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,Yes,Cafe,Open ⋅ Closes 11 PM,No reviews available,zero_waste_stores
Pergamino | Cafe - Laureles,pergamino.co,Dine-in   Takeout   Delivery,+57 318 8211303,"Cq 73 #34 - 65, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Cafe,,No reviews available,zero_waste_stores
Hija Mía Coffee MANILA,hijamiacoffee.com,Dine-in   Takeout   No-contact delivery,+57 43663788,"Cl 11A #43b -9, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,zero_waste_stores
"Rituales café | Tienda de café especial, café en Medellín, ""Somos el café del barrio La Sierra"", café y brunch",ritualescafe.co,Dine-in   Takeout   Delivery,+57 304 1143372,"Cq. 74A #39b-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Coffee shop,Open ⋅ Closes 8 PM,No reviews available,zero_waste_stores
madriguera specialty coffee,madrigueracafe.com,Dine-in   Takeout   Delivery,+57 301 6631906,"Cq. 75 #39B-56, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,No,No,Yes,Espresso bar,,No reviews available,zero_waste_stores
Le Brunch,instagram.com,Dine-in   Takeout,+57 302 6431822,"Cra. 79 #34 A-138, local 201, Medellín, Antioquia, Colombia",4.8,No,No,No,Restaurant,,No reviews available,zero_waste_stores
Restaurante Okus,,Dine-in   Takeout,+57 305 3295285,"Cl. 14 #30-190, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Restaurant,,No reviews available,zero_waste_stores
Restaurante Mondongo's El Poblado,mondongos.com.co,Dine-in   Takeout   No-contact delivery,+57 604 6048116,"Cl 10 #38-38, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Colombian restaurant,,No reviews available,zero_waste_stores
37 Park Medellín | Restaurante Bar,instagram.com,"Laid-back restaurant offering generous burgers  wraps with fries, plus heaping nacho plates.   Dine-in   Takeout   Delivery",+57 310 5966293,"Cra. 37 #8a-4, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.5,No,No,Yes,Bar & grill,Open ⋅ Closes 2 AM,No reviews available,zero_waste_stores
La Causa,lacausa.com.co,Dine-in   Takeout   No-contact delivery,+57 316 2228129,"Cra 33 #8A - 41, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,,No reviews available,zero_waste_stores
El Botánico Restaurante,sinmente.co,Dine-in   Takeout   Delivery,+57 300 4463370,"Cra 33 #7-41, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,No,No,Yes,Restaurant,,No reviews available,zero_waste_stores
Tal Cual y Mi Ceviche Medellín,instagram.com,Dine-in   Takeout   No-contact delivery,+57 316 4784555,"Cl. 12 #43D-12, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,,No reviews available,zero_waste_stores
Restaurante Hatoviejo,hatoviejo.com,Dine-in   Takeout   No-contact delivery,+57 604 3228998,"Cl. 16 #28-60, Medellín, Buenos Aires, Medellín, Antioquia, Colombia",4.6,No,No,No,Colombian restaurant,Open ⋅ Closes 11:55 PM,No reviews available,zero_waste_stores
Andaluf,,Dine-in   Curbside pickup   Delivery,+57 314 8456771,"Cra. 36 #8a-88, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,Yes,Restaurant,,No reviews available,zero_waste_stores
El Rancho de Guelo,facebook.com,Dine-in   Curbside pickup   Delivery,+57 322 6075612,"Cl. 36C #112 b 43 interior 103, La Independencia, Medellín, San Javier, Medellín, Antioquia, Colombia",5.0,No,No,Yes,Family restaurant,,No reviews available,zero_waste_stores
Alambique,alambiquemedellin.com,Stylish garden-themed restaurant turning out creative plates  cocktails adorned with flowers.   Dine-in   Delivery,+57 310 5870362,"Calle10#43a-30, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,Yes,Restaurant,,No reviews available,zero_waste_stores
MAL DE OJO ROOFTOP MEDELLIN,sinmente.co,Dine-in   Takeout,+57 300 3056380,"050021, Medellín, Antioquia, Colombia",4.8,No,No,No,Gastropub,,No reviews available,zero_waste_stores
Restaurante Hatoviejo,hatoviejo.com,Dine-in   Takeout   No-contact delivery,+57 604 3228998,"Cl. 16 #28-60, Medellín, Buenos Aires, Medellín, Antioquia, Colombia",4.6,No,No,No,Colombian restaurant,Open ⋅ Closes 11:55 PM,No reviews available,zero_waste_stores
Bonhomía,bonhomiamedellin.com,Dine-in   Takeout   No-contact delivery,+57 604 3018518,"Cra. 37 # 8-53, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,Open ⋅ Closes 1 AM,No reviews available,zero_waste_stores
Restaurante Marmoleo,marmoleorestaurante.com,Dine-in   Takeout   No-contact delivery,+57 311 3118668,"Calle 9a Sur, Cra. 11 #9a-35, Medellín, Antioquia, Colombia",4.6,No,No,No,Restaurant,,No reviews available,zero_waste_stores
Restaurante La Provincia,laprovinciarestaurante.com,Dine-in   Delivery,+57 604 3220192,"Cra. 42 #3 Sur 81 Local 303, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,Yes,Restaurant,,No reviews available,zero_waste_stores
37 Park Medellín | Restaurante Bar,instagram.com,"Laid-back restaurant offering generous burgers  wraps with fries, plus heaping nacho plates.   Dine-in   Takeout   Delivery",+57 310 5966293,"Cra. 37 #8a-4, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.5,No,No,Yes,Bar & grill,Open ⋅ Closes 2 AM,No reviews available,zero_waste_stores
Ceres Organic Market,,,,"Cra. 37 #10a-58, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,Yes,Store,,No reviews available,zero_waste_stores
Tienda De Comercio Justo Colyflor - Fundación Colyflor,tiendacolyflor.com,In-store pickup   Delivery,+57 4738110,"Cl. 48 #65-58, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,Yes,Yes,Organic food store,Open ⋅ Closes 12 AM,No reviews available,zero_waste_stores
MerkaOrgánico,merkaorganico.com,In-store shopping   In-store pickup   Delivery,+57 301 4489297,"Centro Comercial El Tesoro, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.3,Yes,Yes,Yes,Store,,No reviews available,zero_waste_stores
Placita de Flórez,placitadeflorez.com,"Storied, old-school market selling produce, meat  fish along with fresh flowers, souvenirs  gifts.",+57 313 4502521,"Cra. 39 #50-25, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Traditional market,,No reviews available,zero_waste_stores
Vita Integral - Laureles,vitaintegral.co,In-store shopping   In-store pickup   Delivery,+57 604 3228482,"Transversal 39B#77-40, Av. Nutibara #77-40, Medellín, Antioquia, Colombia",4.5,Yes,Yes,Yes,Health food store,,No reviews available,zero_waste_stores
Natural Market | Mercado Saludable,naturalmarketmed.myshopify.com,,+57 316 8864774,"Cl. 49B #77a13, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,No,No,No,Market,,No reviews available,zero_waste_stores
Mercafit Medellín,instagram.com,,+57 318 2157424,"Cra. 27 #35 sur-162 Local 126, Quebrada Clara, Envigado, Antioquia, Colombia",5.0,No,No,No,Shopping mall,,No reviews available,zero_waste_stores
Placita de Flórez,placitadeflorez.com,"Storied, old-school market selling produce, meat  fish along with fresh flowers, souvenirs  gifts.",+57 313 4502521,"Cra. 39 #50-25, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Traditional market,,No reviews available,zero_waste_stores
Plaza Minorista José María Villa,plazaminorista.com,"Spacious indoor marketplace with produce, meat  seafood vendors in a vibrant atmosphere.",+57 43222575,"Cl. 55 #57-80, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.4,No,No,No,Market,,No reviews available,zero_waste_stores
Mercado De La Playa,mercadodelaplaya.com,,+57 310 5216079,"Diagonal al Teatro Pablo Tobón Centro de, Cl. 51 #N° 40 -35, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Fresh food market,,No reviews available,zero_waste_stores
PLAZA DE MERCADO LA AMÉRICA,plazalaamerica.com,"Old-school food market with vendors for fruit, vegetables, flowers, meat  fish, plus casual dining.",+57 316 4496429,"Cl. 45 # 79A - 100, Los Pinos, Medellín, La América, Medellín, Antioquia, Colombia",4.5,No,No,No,Food products supplier,,No reviews available,zero_waste_stores
Farmer’s Market,,,,"Cl. 45 # 79A - 100, Los Pinos, La América, Medellín, Antioquia, Colombia",5.0,No,No,No,Market,,No reviews available,zero_waste_stores
Mercados Campesinos (Local farmers market),,,,"Auto. S, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Market,,No reviews available,zero_waste_stores
Terra Liber,terra-liber.ueniweb.com,,+57 314 2761319,"Cl. 30A # 79-133, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,No,No,No,Farmers' market,,No reviews available,zero_waste_stores
Eko Market Tienda a Granel,,,+57 305 3458323,"Cl. 19 #43G-100 local 11, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,Yes,Organic shop,,No reviews available,zero_waste_stores
Natural Market | Mercado Saludable,naturalmarketmed.myshopify.com,,+57 316 8864774,"Cl. 49B #77a13, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,No,No,No,Market,,No reviews available,zero_waste_stores
MerkaOrgánico,merkaorganico.com,In-store shopping   In-store pickup   Delivery,+57 301 4489297,"Centro Comercial El Tesoro, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.3,Yes,Yes,Yes,Store,,No reviews available,zero_waste_stores
ECOMARKET,,,,"ALTO DE MISAEL, DIAGONAL 29 TRANVERSAL28 SUR 38, Medellín, Antioquia, Colombia",,No,No,Yes,Supermarket,,No reviews available,zero_waste_stores
OKI Eco-Market,,,+57 302 2703483,,,No,No,No,Delivery Restaurant,,No reviews available,zero_waste_stores
Eco Comercial - Venta y compra de ganado,ecocomercial.co,,+57 42606082,"Cra. 74 #48, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,No,No,Yes,Natural goods store,,No reviews available,zero_waste_stores
Museum of Antioquia,museodeantioquia.co,"Historic art venue featuring native artists Fernando Botero  Pedro Nel Gómez, plus modern works.",+57 604 2513636,"Cl. 52 #52-43, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,zero_waste_stores
Memory House Museum,museocasadelamemoria.gov.co,Solemn museum with exhibitions offering different perspectives on Colombian wars  armed conflicts.,+57 604 5202020,"Parque Bicentenario, Cl. 51 #36-66, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Museum,,No reviews available,zero_waste_stores
El Castillo Museum and Gardens,museoelcastillo.org,"Grand castle-style home-turned-museum in scenic surrounds, offering tours  temporary art exhibits.",+57 2660900,"Cl. 9 Sur #32-269, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,History museum,,No reviews available,zero_waste_stores
Medellin Modern Art Museum,elmamm.org,"Museum of modern art with a permanent collection  rotating exhibitions, plus a large movie theater.",+57 604 4442622,"Cra. 44 #19a-100, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Museum,,No reviews available,zero_waste_stores
Casa Gardeliana,patrimoniomedellin.gov.co,This modest house museum features exhibits on the tango  the singeractor Carlos Gardel.,+57 312 6877284,"Cra. 45 #76-50, El Pomar, Medellín, Manrique, Medellín, Antioquia, Colombia",4.4,No,No,No,Museum,,No reviews available,zero_waste_stores
Fundación Casa Museo Maestro Pedro Nel Gómez,museopedronelgomez.org,"Filled with murals  other works, this house-turned-museum of an iconic artist offers guided tours.",+57 44442633,"Cra 51 B #8524, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,zero_waste_stores
Cementerio Museo San Pedro,cementeriosanpedro.org.co,"Elaborate, house-like mausoleums of famous Colombian politicians  artists, plus tree-shaded paths.",+57 45167650,"Cra. 51 #68-68, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.6,No,No,No,Cemetery,,No reviews available,zero_waste_stores
Planetarium Jesus Emilio Ramirez Medellin,planetariomedellin.org,"Science museum with solar system exhibits  high-tech planetary dome shows, plus a cafe  gift shop.",+57 604 5168300,"Cra. 52 #71-117, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.8,No,No,No,Planetarium,,No reviews available,zero_waste_stores
Museum of Antioquia,museodeantioquia.co,"Historic art venue featuring native artists Fernando Botero  Pedro Nel Gómez, plus modern works.",+57 604 2513636,"Cl. 52 #52-43, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,zero_waste_stores
El Castillo Museum and Gardens,museoelcastillo.org,"Grand castle-style home-turned-museum in scenic surrounds, offering tours  temporary art exhibits.",+57 2660900,"Cl. 9 Sur #32-269, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,History museum,,No reviews available,zero_waste_stores
Memory House Museum,museocasadelamemoria.gov.co,Solemn museum with exhibitions offering different perspectives on Colombian wars  armed conflicts.,+57 604 5202020,"Parque Bicentenario, Cl. 51 #36-66, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Museum,,No reviews available,zero_waste_stores
Medellin Modern Art Museum,elmamm.org,"Museum of modern art with a permanent collection  rotating exhibitions, plus a large movie theater.",+57 604 4442622,"Cra. 44 #19a-100, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Museum,,No reviews available,zero_waste_stores
Aquarium Medellin,parqueexplora.org,,+57 604 5168300,"Cra. 53 #7375, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.8,No,No,No,Science museum,,No reviews available,zero_waste_stores
Fundación Casa Museo Maestro Pedro Nel Gómez,museopedronelgomez.org,"Filled with murals  other works, this house-turned-museum of an iconic artist offers guided tours.",+57 44442633,"Cra 51 B #8524, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,zero_waste_stores
Water Museum EPM,museodelaguaepm.com,Unique musuem with interactive exhibits depicting how water is vital to the earth  civilizations.,+57 43801790,"Parque de los Pies Descalzos, Cra. 57 #42-139, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Science museum,,No reviews available,zero_waste_stores
Geosciences Mineralogy Museum,minas.medellin.unal.edu.co,,+57 604 4255129,"Av. 80 #65224, Villa Flora, Medellín, Robledo, Medellín, Antioquia, Colombia",4.8,No,No,No,Museum,,No reviews available,zero_waste_stores
Medellin Modern Art Museum,elmamm.org,"Museum of modern art with a permanent collection  rotating exhibitions, plus a large movie theater.",+57 604 4442622,"Cra. 44 #19a-100, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Museum,,No reviews available,zero_waste_stores
Museum of Antioquia,museodeantioquia.co,"Historic art venue featuring native artists Fernando Botero  Pedro Nel Gómez, plus modern works.",+57 604 2513636,"Cl. 52 #52-43, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,zero_waste_stores
Memory House Museum,museocasadelamemoria.gov.co,Solemn museum with exhibitions offering different perspectives on Colombian wars  armed conflicts.,+57 604 5202020,"Parque Bicentenario, Cl. 51 #36-66, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Museum,,No reviews available,zero_waste_stores
El Castillo Museum and Gardens,museoelcastillo.org,"Grand castle-style home-turned-museum in scenic surrounds, offering tours  temporary art exhibits.",+57 2660900,"Cl. 9 Sur #32-269, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,History museum,,No reviews available,zero_waste_stores
Fundación Casa Museo Maestro Pedro Nel Gómez,museopedronelgomez.org,"Filled with murals  other works, this house-turned-museum of an iconic artist offers guided tours.",+57 44442633,"Cra 51 B #8524, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,zero_waste_stores
Planetarium Jesus Emilio Ramirez Medellin,planetariomedellin.org,"Science museum with solar system exhibits  high-tech planetary dome shows, plus a cafe  gift shop.",+57 604 5168300,"Cra. 52 #71-117, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.8,No,No,No,Planetarium,,No reviews available,zero_waste_stores
University of Antioquia Museum,udea.edu.co,,+57 604 2195180,"Museo Universitario, Universidad de Antioquia #Calle 67 No.53-108, Bloque 15, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.9,No,No,No,Museum,,No reviews available,zero_waste_stores
Casa Museo Otraparte,otraparte.org,"Modest museum dedicated to writer and philosopher Fernando González, with an on-site cafe.",+57 604 4482404,"Zona Suroriental de Medellín (Poblado, Palmas, Avenida Fernando González, Cra. 43A #27A Sur - 11, Envigado, Antioquia, Colombia",4.7,No,No,No,Heritage museum,,No reviews available,zero_waste_stores
COOLTO Art Lodge,,,+57 45017294,"Cra. 36 # 7-32, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Art studio,,No reviews available,zero_waste_stores
Galería Duque Arango,galeriaduquearango.com,,+57 302 3372464,"Cra. 37 #10 a -34, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,No,Art gallery,,No reviews available,zero_waste_stores
AH Fine Art,ahfineart.com.co,,+57 604 3121014,"Cl 10 #43C - 71, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,No,Art gallery,,No reviews available,zero_waste_stores
Galería Pictopia,,,+57 319 6139413,"Cl 11A #42-42, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Art gallery,,No reviews available,zero_waste_stores
Baryshev Art Gallery,baryshevartgallery.com,,(702) 588-9671,"Cra. 34 #8A-53, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Art gallery,,No reviews available,zero_waste_stores
Galería Duque Arango Contemporaneo,galeriaduquearango.com,,+57 302 3372464,"Cra. 34 #8a-42, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.5,No,No,No,Art gallery,,No reviews available,zero_waste_stores
Aspro Art Gallery,asproartgallery.com,,+57 305 4843388,"Cra. 42A #1-15, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Art gallery,,No reviews available,zero_waste_stores
Galería de Arte Palacio Nacional,,,,"Cra. 53 #46 68 Local 012, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Art gallery,,No reviews available,zero_waste_stores
Teatro Pablo Tobón Uribe,teatropablotobon.com,,+57 604 2397500,"Cra. 40 #51-24, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,zero_waste_stores
Teatro Metropolitano de Medellín - José Gutierrez Gómez,teatrometropolitano.com,,+57 42324597,"Cl. 41 # 57 - 30, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,zero_waste_stores
Pequeño Teatro de Medellín,pequenoteatro.com,,+57 604 4807740,"Cra. 42 #50A-12, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,zero_waste_stores
Teatro Lido,medellin.gov.co,,+57 42515334,"20, Ecuador #54, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Performing arts theater,,No reviews available,zero_waste_stores
University of Medellín Theater,,,+57 43405202,"Cra. 87 #30-65, Medellín, Belén, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,zero_waste_stores
University of Medellín Theater,,,+57 43405202,"Cra. 87 #30-65, Medellín, Belén, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,zero_waste_stores
Águila Descalza Prado Theatre,aguiladescalza.com.co,,+57 324 5273770,"Cra. 45D #59-1, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,zero_waste_stores
Teatro Metropolitano de Medellín - José Gutierrez Gómez,teatrometropolitano.com,,+57 42324597,"Cl. 41 # 57 - 30, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,zero_waste_stores
Pequeño Teatro de Medellín,pequenoteatro.com,,+57 604 4807740,"Cra. 42 #50A-12, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,zero_waste_stores
Teatro Matacandelas,matacandelas.com,,+57 350 2151100,"Cl. 47 #4347, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,zero_waste_stores
Teatro Pablo Tobón Uribe,teatropablotobon.com,,+57 604 2397500,"Cra. 40 #51-24, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,zero_waste_stores
Casa Teatro El Poblado,casateatroelpoblado.com,,+57 43211100,"Cra. 47B #17 b sur 30, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,zero_waste_stores
Neverland Escuela de Teatro Musical,neverlandteatromusical.com,,,"Cl. 49B #68-112, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Performing arts theater,,No reviews available,zero_waste_stores
