Names,Website,Description,Phone Number,Address,Average Rating,Store Shopping,In Store Pickup,Delivery,Type,Opens At,Reviews,Category
Plaza Minorista José María Villa,plazaminorista.com,"Spacious indoor marketplace with produce, meat  seafood vendors in a vibrant atmosphere.",+57 43222575,"Cl. 55 #57-80, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.4,No,No,No,Market,,No reviews available,community_centers
Mercado De La Playa,mercadodelaplaya.com,,+57 310 5216079,"Diagonal al Teatro Pablo Tobón Centro de, Cl. 51 #N° 40 -35, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Fresh food market,,No reviews available,community_centers
PLAZA DE MERCADO LA AMÉRICA,plazalaamerica.com,"Old-school food market with vendors for fruit, vegetables, flowers, meat  fish, plus casual dining.",+57 316 4496429,"Cl. 45 # 79A - 100, Los Pinos, Medellín, La América, Medellín, Antioquia, Colombia",4.5,No,No,No,Food products supplier,,No reviews available,community_centers
Farmer’s Market,,,,"Cl. 45 # 79A - 100, Los Pinos, La América, Medellín, Antioquia, Colombia",5.0,No,No,No,Market,,No reviews available,community_centers
Mercados Campesinos (Local farmers market),,,,"Auto. S, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Market,,No reviews available,community_centers
Terra Liber,terra-liber.ueniweb.com,,+57 314 2761319,"Cl. 30A # 79-133, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,No,No,No,Farmers' market,,No reviews available,community_centers
Eko Market Tienda a Granel,,,+57 305 3458323,"Cl. 19 #43G-100 local 11, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,Yes,Organic shop,,No reviews available,community_centers
Natural Market | Mercado Saludable,naturalmarketmed.myshopify.com,,+57 316 8864774,"Cl. 49B #77a13, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,No,No,No,Market,,No reviews available,community_centers
MerkaOrgánico,merkaorganico.com,In-store shopping   In-store pickup   Delivery,+57 301 4489297,"Centro Comercial El Tesoro, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.3,Yes,Yes,Yes,Store,,No reviews available,community_centers
ECOMARKET,,,,"ALTO DE MISAEL, DIAGONAL 29 TRANVERSAL28 SUR 38, Medellín, Antioquia, Colombia",,No,No,Yes,Supermarket,,No reviews available,community_centers
OKI Eco-Market,,,+57 302 2703483,,,No,No,No,Delivery Restaurant,,No reviews available,community_centers
Eco Comercial - Venta y compra de ganado,ecocomercial.co,,+57 42606082,"Cra. 74 #48, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,No,No,Yes,Natural goods store,,No reviews available,community_centers
Museum of Antioquia,museodeantioquia.co,"Historic art venue featuring native artists Fernando Botero  Pedro Nel Gómez, plus modern works.",+57 604 2513636,"Cl. 52 #52-43, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,community_centers
Memory House Museum,museocasadelamemoria.gov.co,Solemn museum with exhibitions offering different perspectives on Colombian wars  armed conflicts.,+57 604 5202020,"Parque Bicentenario, Cl. 51 #36-66, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Museum,,No reviews available,community_centers
El Castillo Museum and Gardens,museoelcastillo.org,"Grand castle-style home-turned-museum in scenic surrounds, offering tours  temporary art exhibits.",+57 2660900,"Cl. 9 Sur #32-269, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,History museum,,No reviews available,community_centers
Medellin Modern Art Museum,elmamm.org,"Museum of modern art with a permanent collection  rotating exhibitions, plus a large movie theater.",+57 604 4442622,"Cra. 44 #19a-100, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Museum,,No reviews available,community_centers
Casa Gardeliana,patrimoniomedellin.gov.co,This modest house museum features exhibits on the tango  the singeractor Carlos Gardel.,+57 312 6877284,"Cra. 45 #76-50, El Pomar, Medellín, Manrique, Medellín, Antioquia, Colombia",4.4,No,No,No,Museum,,No reviews available,community_centers
Fundación Casa Museo Maestro Pedro Nel Gómez,museopedronelgomez.org,"Filled with murals  other works, this house-turned-museum of an iconic artist offers guided tours.",+57 44442633,"Cra 51 B #8524, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,community_centers
Cementerio Museo San Pedro,cementeriosanpedro.org.co,"Elaborate, house-like mausoleums of famous Colombian politicians  artists, plus tree-shaded paths.",+57 45167650,"Cra. 51 #68-68, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.6,No,No,No,Cemetery,,No reviews available,community_centers
Planetarium Jesus Emilio Ramirez Medellin,planetariomedellin.org,"Science museum with solar system exhibits  high-tech planetary dome shows, plus a cafe  gift shop.",+57 604 5168300,"Cra. 52 #71-117, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.8,No,No,No,Planetarium,,No reviews available,community_centers
Museum of Antioquia,museodeantioquia.co,"Historic art venue featuring native artists Fernando Botero  Pedro Nel Gómez, plus modern works.",+57 604 2513636,"Cl. 52 #52-43, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,community_centers
El Castillo Museum and Gardens,museoelcastillo.org,"Grand castle-style home-turned-museum in scenic surrounds, offering tours  temporary art exhibits.",+57 2660900,"Cl. 9 Sur #32-269, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,History museum,,No reviews available,community_centers
Memory House Museum,museocasadelamemoria.gov.co,Solemn museum with exhibitions offering different perspectives on Colombian wars  armed conflicts.,+57 604 5202020,"Parque Bicentenario, Cl. 51 #36-66, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Museum,,No reviews available,community_centers
Medellin Modern Art Museum,elmamm.org,"Museum of modern art with a permanent collection  rotating exhibitions, plus a large movie theater.",+57 604 4442622,"Cra. 44 #19a-100, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Museum,,No reviews available,community_centers
Aquarium Medellin,parqueexplora.org,,+57 604 5168300,"Cra. 53 #7375, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.8,No,No,No,Science museum,,No reviews available,community_centers
Fundación Casa Museo Maestro Pedro Nel Gómez,museopedronelgomez.org,"Filled with murals  other works, this house-turned-museum of an iconic artist offers guided tours.",+57 44442633,"Cra 51 B #8524, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,community_centers
Water Museum EPM,museodelaguaepm.com,Unique musuem with interactive exhibits depicting how water is vital to the earth  civilizations.,+57 43801790,"Parque de los Pies Descalzos, Cra. 57 #42-139, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Science museum,,No reviews available,community_centers
Geosciences Mineralogy Museum,minas.medellin.unal.edu.co,,+57 604 4255129,"Av. 80 #65224, Villa Flora, Medellín, Robledo, Medellín, Antioquia, Colombia",4.8,No,No,No,Museum,,No reviews available,community_centers
Medellin Modern Art Museum,elmamm.org,"Museum of modern art with a permanent collection  rotating exhibitions, plus a large movie theater.",+57 604 4442622,"Cra. 44 #19a-100, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Museum,,No reviews available,community_centers
Museum of Antioquia,museodeantioquia.co,"Historic art venue featuring native artists Fernando Botero  Pedro Nel Gómez, plus modern works.",+57 604 2513636,"Cl. 52 #52-43, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,community_centers
Memory House Museum,museocasadelamemoria.gov.co,Solemn museum with exhibitions offering different perspectives on Colombian wars  armed conflicts.,+57 604 5202020,"Parque Bicentenario, Cl. 51 #36-66, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Museum,,No reviews available,community_centers
El Castillo Museum and Gardens,museoelcastillo.org,"Grand castle-style home-turned-museum in scenic surrounds, offering tours  temporary art exhibits.",+57 2660900,"Cl. 9 Sur #32-269, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,History museum,,No reviews available,community_centers
Fundación Casa Museo Maestro Pedro Nel Gómez,museopedronelgomez.org,"Filled with murals  other works, this house-turned-museum of an iconic artist offers guided tours.",+57 44442633,"Cra 51 B #8524, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.7,No,No,No,Art museum,,No reviews available,community_centers
Planetarium Jesus Emilio Ramirez Medellin,planetariomedellin.org,"Science museum with solar system exhibits  high-tech planetary dome shows, plus a cafe  gift shop.",+57 604 5168300,"Cra. 52 #71-117, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.8,No,No,No,Planetarium,,No reviews available,community_centers
University of Antioquia Museum,udea.edu.co,,+57 604 2195180,"Museo Universitario, Universidad de Antioquia #Calle 67 No.53-108, Bloque 15, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.9,No,No,No,Museum,,No reviews available,community_centers
Casa Museo Otraparte,otraparte.org,"Modest museum dedicated to writer and philosopher Fernando González, with an on-site cafe.",+57 604 4482404,"Zona Suroriental de Medellín (Poblado, Palmas, Avenida Fernando González, Cra. 43A #27A Sur - 11, Envigado, Antioquia, Colombia",4.7,No,No,No,Heritage museum,,No reviews available,community_centers
COOLTO Art Lodge,,,+57 45017294,"Cra. 36 # 7-32, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Art studio,,No reviews available,community_centers
Galería Duque Arango,galeriaduquearango.com,,+57 302 3372464,"Cra. 37 #10 a -34, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,No,Art gallery,,No reviews available,community_centers
AH Fine Art,ahfineart.com.co,,+57 604 3121014,"Cl 10 #43C - 71, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,No,Art gallery,,No reviews available,community_centers
Galería Pictopia,,,+57 319 6139413,"Cl 11A #42-42, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Art gallery,,No reviews available,community_centers
Baryshev Art Gallery,baryshevartgallery.com,,(702) 588-9671,"Cra. 34 #8A-53, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Art gallery,,No reviews available,community_centers
Galería Duque Arango Contemporaneo,galeriaduquearango.com,,+57 302 3372464,"Cra. 34 #8a-42, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.5,No,No,No,Art gallery,,No reviews available,community_centers
Aspro Art Gallery,asproartgallery.com,,+57 305 4843388,"Cra. 42A #1-15, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Art gallery,,No reviews available,community_centers
Galería de Arte Palacio Nacional,,,,"Cra. 53 #46 68 Local 012, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Art gallery,,No reviews available,community_centers
Teatro Pablo Tobón Uribe,teatropablotobon.com,,+57 604 2397500,"Cra. 40 #51-24, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,community_centers
Teatro Metropolitano de Medellín - José Gutierrez Gómez,teatrometropolitano.com,,+57 42324597,"Cl. 41 # 57 - 30, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,community_centers
Pequeño Teatro de Medellín,pequenoteatro.com,,+57 604 4807740,"Cra. 42 #50A-12, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,community_centers
Teatro Lido,medellin.gov.co,,+57 42515334,"20, Ecuador #54, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Performing arts theater,,No reviews available,community_centers
University of Medellín Theater,,,+57 43405202,"Cra. 87 #30-65, Medellín, Belén, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,community_centers
University of Medellín Theater,,,+57 43405202,"Cra. 87 #30-65, Medellín, Belén, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,community_centers
Águila Descalza Prado Theatre,aguiladescalza.com.co,,+57 324 5273770,"Cra. 45D #59-1, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,community_centers
Teatro Metropolitano de Medellín - José Gutierrez Gómez,teatrometropolitano.com,,+57 42324597,"Cl. 41 # 57 - 30, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,community_centers
Pequeño Teatro de Medellín,pequenoteatro.com,,+57 604 4807740,"Cra. 42 #50A-12, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,community_centers
Teatro Matacandelas,matacandelas.com,,+57 350 2151100,"Cl. 47 #4347, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,No,No,No,Performing arts theater,,No reviews available,community_centers
Teatro Pablo Tobón Uribe,teatropablotobon.com,,+57 604 2397500,"Cra. 40 #51-24, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,community_centers
Casa Teatro El Poblado,casateatroelpoblado.com,,+57 43211100,"Cra. 47B #17 b sur 30, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Performing arts theater,,No reviews available,community_centers
Neverland Escuela de Teatro Musical,neverlandteatromusical.com,,,"Cl. 49B #68-112, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Performing arts theater,,No reviews available,community_centers
Comfama Vásquez Building,comfama.com,,+57 45129965,"Cra. 52 #4431, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Community center,,No reviews available,community_centers
Laureles,,,,"El Poblado, Medellín, El Poblado, Medellin, Antioquia, Colombia",5.0,No,No,No,Community center,,No reviews available,community_centers
"בית חב""ד מדג'ין - Chabad Medellin",chabadofmedellin.com,,+57 301 5000724,"Cra. 41a #10 - 54, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,No,Community center,,No reviews available,community_centers
Centro Integracion Barrial El Raizal,,,+57 42115018,"Cra. 30a #78-35 int 150, Versalles, Medellín, Manrique, Medellín, Antioquia, Colombia",4.3,No,No,No,Community center,,No reviews available,community_centers
Preventorio Belen,,,,"Cra. 76A #26-1, Medellín, Belén, Medellín, Antioquia, Colombia",4.3,No,No,No,Community center,,No reviews available,community_centers
Integrate Medellin,,,,"Cl. 59 #45-53, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Community center,,No reviews available,community_centers
J.A.C EL BOSQUE,,,,"Cl. 79A #54B 006, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.3,No,No,No,Community center,,No reviews available,community_centers
Fundacion Solidaridad y Compromiso - Sede Bello Oriente,,,+57 301 3354965,"Cra. 23 #91b124 BNo.84 B, Maria Cano Carambola, Bello, Medellín, Manrique, Medellín, Antioquia, Colombia",4.2,No,No,No,Community center,,No reviews available,community_centers
La Casa - Medellín Community House,mdecommunity.com,,+57 314 2464586,"Cra. 81A #32ee-18, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,No,No,No,Event venue,,No reviews available,community_centers
Impact Hub Medellín,medellin.impacthub.net,,+57 305 4695347,"Ayurá Center 1, Cl. 26 Sur #48 - 41 Oficina 708, Zona 2, Envigado, Antioquia, Colombia",4.8,No,No,No,Business development service,,No reviews available,community_centers
Camelhub - Innovation Hub Coworking,,,+57 45809809,"Carrera 48 A # 16 SUR - 55, Medellín, Antioquia, Colombia",,No,No,No,,,No reviews available,community_centers
